href	infobox
tps://pt.wikipedia.org/wiki/Ana%20Mae%20Barbosa	True
tps://pt.wikipedia.org/wiki/Manfredo%20Araújo%20de%20Oliveira	True
tps://pt.wikipedia.org/wiki/Moacir%20Gadotti	True
tps://ru.wikipedia.org/wiki/Беляев-Гинтовт,%20Алексей%20Юрьевич	True
tps://ru.wikipedia.org/wiki/Карпец,%20Владимир%20Игоревич	True
tps://ru.wikipedia.org/wiki/Коровин,%20Валерий%20Михайлович	True
tps://ru.wikipedia.org/wiki/Лазурский,%20Александр%20Фёдорович	True
tps://ru.wikipedia.org/wiki/Савицкий,%20Пётр%20Николаевич	True
tps://sk.wikipedia.org/wiki/Ildefons%20Herwegen	True
tps://tr.wikipedia.org/wiki/Arslan%20Baba	True
tps://www.wikidata.org/wiki/Special:EntityPage/Q75135621#sitelinks-wikipedia	True
tps://www.youtube.com/channel/UC8tuM3Akyeh2b8UvtdQTTVQ	True
Ágnes_Heller	True
Álvaro_Alsogaray	True
Álvaro_Vieira_Pinto	True
Árpád_Szabó_(classicist)	True
Édouard_Berth	True
Édouard_Hugon	True
Édouard_Le_Roy	True
Édouard_Louis	True
Élie_Halévy	True
Éliphas_Lévi	True
Élisabeth_Roudinesco	True
Élisée_Reclus	True
Émile_Armand	True
Émile_Benveniste	True
Émile_Boutroux	True
Émile_Bréhier	True
Émile_Chartier	True
Émile_Durkheim	True
Émile_Jouguet	True
Émile_Littré	True
Émile_Meyerson	True
Émile_Zola	True
Émilie_du_Châtelet	True
Éric_Laurent_(psychoanalyst)	True
Éric_Weil	True
Étienne-Louis_Malus	True
Étienne_Balibar	True
Étienne_Bonnot_de_Condillac	True
Étienne_Condillac	True
Étienne_Dumont	True
Étienne_Geoffroy_Saint-Hilaire	True
Étienne_Gilson	True
Étienne_Pascal	True
Étienne_Vacherot	True
Étienne_de_La_Boétie	True
Évariste_Galois	True
Íñigo_Errejón	True
Óscar_Romero	True
Þorsteinn_Gylfason	True
İbrahim_Kalın	True
İoanna_Kuçuradi	True
Ľudovít_Štúr	True
Ōshio_Heihachirō	True
ʿAfīf_al-Dīn_al-Tilimsānī	True
ʿAlī_al-Ḥarrālī	True
‘Abd_al-Razzāq_al-Kāshānī	True
'Abd_Allah_Ibn_al-Mubarak	False
'Adud_al-Din_al-'Iji	False
'Ali_Nur_al-Din_al-Yashruti	False
'Ilm_al-Huruf	False
1837_generation	False
A._G._Rud	False
A._H._L._Heeren	False
A._L._von_Schlözer	False
Abbot_Suger	False
Abdul-Qādir_Bedil	False
Abdul_Hai_Paharpuri	False
Abdullah_Bosnevi	False
Abdullah_ibn_Mubarak	False
Abdullah_ibn_al-Mubarak	False
Abel_J._Jones	False
Abel_Rey	False
Abraham_Sharp	False
Abstract_art	False
Abu-Sa'id_Abul-Khayr	False
Abu-l-Qasim_Ahmad_ibn_al-Husayn_ibn_Qasi	False
Abu_'Ubayd_al-Juzjani	False
Abu_Abdallah_ibn_Harzihim	False
Abu_Bakr_al-Warraq	False
Abu_Dharr_al-Harawi	False
Abu_Mohamed_Salih	False
Abu_Nu'aym_Al_Bazzar	False
Abu_Sa'd_al-Sam'ani	False
Abu_Sahl_'Isa_ibn_Yahya_al-Masihi	False
Abu_Sulayman_Sijistani	False
Abu_Talib_al-Makki	False
Abu_Yaaza	False
Abu_Yahya_ibn_al-Sakkak	False
Abu_al-Abbas_al-Mursi	False
Abu_al-Abbas_al-Qalanisi	False
Abu_al-Hassan_al-Amiri	False
Abu_al-Hassan_al-Kharaqani	False
Abul-Hassan_Kharaqani	False
Abusaeid_Abolkheir	False
Abū_Sahl_al-Qūhī	False
Academic_skepticism	False
Adam_Boreel	False
Adam_Haslmayr	False
Adam_Krzyżanowski	False
Adam_Marsh	False
Adam_de_Wodeham	False
Adolf_Friedrich_(ethnologist)	False
Adolf_Jülicher	False
Adolf_Merkl	False
Adolf_Noreen	False
Adolphe_Garnier	False
Adud_al-Din_al-Iji	False
Aedesius	False
Afif_al-Din_Sulayman_al_Tilimsani	False
Afro-pessimism	False
Age_of_Enlightenment	False
Agostino_Nifo	False
Ahi_Evren	False
Ahl-i_Hadith	False
Ahmad_Milad_Karimi	False
Ahmad_Zarruq	False
Ahmad_ibn_Ajiba	False
Ahmad_ibn_al-Tayyib_al-Sarakhsi	False
Aisha_Al-Manoubya	False
Al-Akhfash_al-Akbar	False
Al-Bahūtī	False
Al-Busiri	False
Al-Harrali	False
Al-Isfizari	False
Al-Kashani_al-Fargani	False
Al-Rabi_ibn_Khuthaym	False
Al-Safadi	False
Al-Salaf_al-Salih	False
Alan_McCombes	False
Alban_Berg	False
Albert_Blumberg	False
Albert_Borgmann	False
Albert_Libertad	False
Albert_Mehrabian	False
Albert_Memmi	False
Albertino_Mussato	False
Albrecht_Weber	False
Alcinous_(philosopher)	False
Aldo_Gargani	False
Aleksandr_Fedorovich_Lazurskiy	False
Aleksey_Belyaev-Gintovt	False
Aleksey_Khomyakov	False
Aletta_Norval	False
Alexander_Altmann	False
Alexander_Hegius	False
Alexander_Hegius_von_Heek	False
Alexander_Miller_(theologian)	False
Alexander_Schmemann	False
Alexander_Stoddart	False
Alexandre_Christoyannopoulos	False
Alexandre_Lacassagne	False
Alfred_Fouillée	False
Alfred_Fröhlich	False
Alfred_Wilhelm_Volkmann	False
Alfredo_Bosi	False
Ali_Hariri	False
Ali_ibn_Harzihim	False
Alice_Bálint	False
Aligarh_Movement	False
Allan_Combs	False
Allan_Luke	False
Allen_Speight	False
Alois_Höfler	False
Alois_Riehl	False
Alonso_Rodriguez	False
Althusius	False
Al‐Kātibī	False
Amalrician	False
American_Pragmatism	False
Amin_Uddin_Shaikh-e-Ketia	False
Ammonius_of_Athens	False
Amos_Perlmutter	False
Ana_Mae_Barbosa	False
Analytic_philosophy	False
Anarchism_in_Argentina	False
Anat_Biletzki	False
Anatol_Rapoport	False
Ancient_Egyptian_mathematics	False
Ancient_Egyptian_religion	False
Andrea_Alciato	False
Andrea_Biglia	False
Andrew_Seth_Pringle-Pattison	False
Andrew_Yang	False
Andronicus_Contoblacas	False
Andrzej_Trzecieski	False
Andrzej_Walicki	False
André_Lalande_(philosopher)	False
André_Martinet	False
André_Morellet	False
André_Neher	False
André_Trocmé	False
Andy_Merrifield	False
Animism	False
Annalisa_Coliva	False
Anne_McClintock	False
Anneliese_Maier	False
Annette_Kolb	False
Anniceris	False
Anselm_Min	False
Anthony_O'Hear	False
Anthony_Peake	False
Anthropology	False
Anti-psychiatry	False
Antipater_of_Tarsus	False
Antoine_Berman	False
Anton_Friedrich_Justus_Thibaut	False
Anton_Friedrich_Koch	False
Anton_Hilckman	False
Antonia_Darder	False
Antonio_Aparisi_Guijarro	False
Antonio_Bermejo	False
Antonio_de_Capmany_y_Montpalau	False
Antonius_Andreas	False
Apollodorus_the_Epicurean	False
Apollonius_Molon	False
Apollonius_of_Chalcedon	False
Apollonius_of_Perga	False
Apollonius_of_Perge	False
Archibald_Hill	False
Archibald_Pitcairne	False
Arete_of_Cyrene	False
Aristides	False
Aristobulus_of_Alexandria	False
Aristotelianism	False
Aristotle_of_Mytilene	False
Armando_Carlini	False
Armenian_literature	False
Armin_Nassehi	False
Arnaldo_Momigliano	False
Arnaud_Desjardins	False
Arnold_Aletrino	False
Arnold_Gehlen	False
Arnold_Geulincx	False
Arnold_Kaufman	False
Arnold_Schoenberg	False
Aron_Gurwitsch	False
Arthur_Prior	False
Arthur_Trebitsch	False
Aryeh_Motzkin	False
Asclepiades_of_Phlius	False
Asclepius_of_Tralles	False
Ash'ari	False
Attalus_(Stoic)	False
Atticus_(philosopher)	False
August_Homburger	False
Augustin_Cournot	False
Aulus_Licinius_Archias	False
Averroism	False
Avicennism	False
Avishai_Margalit	False
Ayn_al-Quzat_Hamadani	False
Ayyub_al-Sikhtiyani	False
Babette_Babich	False
Babylonian_astronomy	False
Badr_al-Din_Hasan_Ibn_Hud	False
Baháʼí	False
Balduin_Schwarz	False
Balım_Sultan	False
Baptist_Union_in_the_Czech_Republic	False
Barante	False
Barbara_Frank	False
Barry_Long	False
Barry_Sanders_(professor)	False
Barthélemy_de_Laffemas	False
Bartolomeo_Panizza	False
Basil_Montagu	False
Bede_Rundle	False
Ben_Woodard	False
Benno_Erdmann	False
Berengar_of_Tours	False
Berlin_Circle	False
Bernard_Aspe	False
Bernard_Philip_Kelly	False
Bernard_Ramm	False
Bernardino_Telesio	False
Bernardus_Silvestris	False
Bernhard_Duhm	False
Bhakti	False
Bias_of_Priene	False
Biosemiotics	False
Bjorn_Thomassen	False
Björn_M._Ólsen	False
Bob_Jessop	False
Boethius_of_Dacia	False
Božidar_Debenjak	False
Brethren_of_Purity	False
Brethren_of_the_Free_Spirit	False
Brian_McLaren	False
Brian_Pentland	False
Brie_Gertler	False
British_idealism	False
Bruce_G._Epperly	False
Bruce_Grant_(biologist)	False
Bruce_Kuklick	False
Bruno_Filippi	False
Budapest_School_(Lukács)	False
Buddhist_philosophy	False
Burhan_al-Din_al-Nasafi	False
Byzantine_philosophy	False
C._A._Bond	False
C._Anthony_Anderson	False
C._W._M._Hart	False
C._West_Churchman	False
Calvin_S._Hall	False
Cambridge_Platonists	False
Candace_Vogler	False
Cappadocian_Fathers	False
Carl_Ginet	False
Carl_Justi	False
Carl_Kiesewetter	False
Carl_Mayer_(sociologist)	False
Carl_Mitcham	False
Carl_Semper	False
Carl_Whitaker	False
Carlo_Galli_(political_scientist)	False
Carlos_Alberto_Torres_(sociologist)	False
Carlos_Alfredo_Rodríguez	False
Carlos_C._Closson	False
Carlos_Rodríguez_Braun	False
Carlos_Santiago_Nino	False
Carlos_Ulises_Moulines	False
Catherine_LaCugna	False
Catherine_Perret	False
Catholic_theology	False
Celia_Parker_Wooley	False
Chaeremon	False
Chaldean_Oracles	False
Charles_Beitz	False
Charles_Butterworth_(philosopher)	False
Charles_Davenant	False
Charles_Dunoyer	False
Charles_Ellwood	False
Charles_Forbes_René_de_Montalembert	False
Charles_Upton_(poet)	False
Charles_de_Rémusat	False
Charter_77	False
Cheryl_Misak	False
Cheslyn_Jones	False
Chinese_Buddhism	False
Christian_August_Crusius	False
Christian_Knorr_von_Rosenroth	False
Christian_Norberg-Schulz	False
Christian_Thomasius	False
Christian_philosophy	False
Christian_theology	False
Christianity_and_Neoplatonism	False
Christine_Ballengee-Morris	False
Christoph_Gottfried_Bardili	False
Christoph_Martin_Wieland	False
Christoph_Scheiner	False
Christopher_Small	False
Christos_Yannaras	False
Chungliang_Al_Huang	False
Church_Fathers	False
Claes_G._Ryn	False
Clarence_Cook	False
Claude-François_Ménestrier	False
Claudio_Arqueros	False
Claus_Offe	False
Cleomedes	False
Clifford_Orwin	False
Clinomachus	False
Coleman_Hughes	False
Colin_J._McInnes	False
Colin_Lankshear	False
Colin_MacLeod_(philosopher)	False
Commentaries_on_Aristotle	False
Communication_theory	False
Conrad_Waldhauser	False
Constantine_Lascaris	False
Constructed_language	False
Contemporary_Islamic_philosophy	False
Copenhagen_School_(international_relations)	False
Cornelio_Fabro	False
Cornelius_Fronto	False
Cornelius_van_Bynkershoek	False
Councils_of_Toledo	False
Counter-Enlightenment	False
Crantor	False
Cratylus	False
Cressida_Heyes	False
Critical_Theory	False
Critical_geography	False
Cryogenics	False
Cubism	False
Cult_of_the_Holy_Spirit	False
Cynicism_(philosophy)	False
Cynthia_Fleury	False
Cyril_Smith_(Marxist)	False
Czech_philosophy	False
D._H._Th._Vollenhoven	False
D._R._Davies	False
Dada	False
Dada_Dharmadhikari	False
Dale_Jacquette	False
Dale_Pendell	False
Dalibor_Vesely	False
Damon_of_Athens	False
Daniel_Day_Williams	False
Daniel_Heller-Roazen	False
Daniel_Latouche	False
Daniel_Robey	False
Daniel_Ross_(philosopher)	False
David_Albert	False
David_Bostock_(philosopher)	False
David_Grene	False
David_J._Elliott	False
David_Johnston_(builder)	False
David_M._Potter	False
David_Macarthur	False
David_Miller_(philosopher)	False
David_Pears	False
David_Rodowick	False
David_Runciman	False
David_Seabury	False
David_Strauss	False
David_W._Noble	False
David_Wilkinson_(political_scientist)	False
David_the_Invincible	False
Dean_Edell	False
Dean_Tucker	False
Deleuze_and_Guattari	False
Demetrius_the_Cynic	False
Derek_Gregory	False
Dermot_Moran	False
Derrida	False
Desert_Fathers	False
Dharmic_religion	False
Dhul-Nun_al-Misri	False
Diagnostic_and_Statistical_Manual_of_Mental_Disorders	False
Dick_Hebdige	False
Didacus_Jules	False
Dieter_Claessens	False
Dimier	False
Diodorus_Cronus	False
Diogenes_Laertius	False
Diogenes_of_Babylon	False
Diogenes_of_Oenoanda	False
Diophantus	False
Domingo_de_Soto	False
Dominick_LaCapra	False
Dominicus_De_Petter	False
Dominique_Bouhours	False
Domitius_Afer	False
Don_D._Jackson	False
Donald_H._Kausler_Sr.	False
Donald_Lynch	False
Donald_Meltzer	False
Donald_W._Dayton	False
Donald_W._Viney	False
Donald_deAvila_Jackson	False
Donaldo_Macedo	False
Dooyeweerd	False
Dorothy_Heathcote	False
Dorothy_Thompson_(historian)	False
Douglas_Harding	False
Douglas_McGregor	False
Douglas_W._Rae	False
Drumont	False
Duguit	False
Dulcinians	False
Durandus_of_Saint-Pourçain	False
E.S._Goodrich	False
E._R._Creed	False
Earl_J._Hamilton	False
Early_Christianity	False
East_Asian_philosophy	False
Eastern_Christianity	False
Eastern_Orthodox_theology	False
Eastern_philosophy	False
Eastern_philosophy#East_Asian_philosophies	False
Edgar_Quinet	False
Edmund_Bishop	False
Edmund_Schlink	False
Eduard_Bernstein	False
Eduard_Meyer	False
Eduard_Zeller	False
Edward_C._Banfield	False
Edward_J._Woodhouse	False
Edward_Roberts_(bishop)	False
Edwin_Stephen_Goodrich	False
Egbert_Schuurman	False
Egon_Orowan	False
Eike_Haberlandt	False
Eino_Kaila	False
Elder_Mirabeau	False
Eleatic_school	False
Eleusinian_Mysteries	False
Eliezer_Paul_Kraus	False
Elisabeth_Lloyd	False
Elisabeth_Young-Bruehl	False
Elite_theory	False
Ellis_Sandoz	False
Else_Voigtländer	False
Emdadul_Haque_(religious_figure)	False
Emerging_Church_Movement	False
Emerita_S._Quito	False
Emma_Cons	False
Emmanuel_Falque	False
Empiricism#British_empiricism	False
Encyclopédistes	False
Enlightenment_philosophy	False
Enrico_Arrigoni	False
Epicharmus	False
Epicureanism	False
Epimenides	False
Erazim_Kohák	False
Erazm_Majewski	False
Eric_A._Havelock	False
Eric_Helleiner	False
Eric_Santner	False
Erik_Swyngedouw	False
Ernest_Fortin	False
Ernesto_Balducci	False
Ernst_Friedrich_Apelt	False
Ernst_Kuhn	False
Ernst_Laas	False
Ernst_Ludwig_von_Gerlach	False
Ernst_Niekisch	False
Ernst_von_Glasersfeld	False
Erwin_Anton_Gutkind	False
Ethnicity	False
Eubulides	False
Eugen_Dühring	False
Eugen_Herrigel	False
Eugen_Kahn	False
Eugene_Halton	False
Eugene_Kamenka	False
Eurocommunism	False
European_individualist_anarchism	False
Eurytus_(Pythagorean)	False
Eutocius_of_Ascalon	False
Eva_Brann	False
Eve_Adler	False
Everett_Dean_Martin	False
Evgeny_Pashukanis	False
Evolutionary_biology	False
Ezequiel_Martínez_Estrada	False
Ezra_Pound	False
F._C._Dahlmann	False
F._R._Leavis	False
F._S._C._Northrop	False
F._X._Baader	False
F._X._von_Baader	False
FORA	False
Fabius_Rusticus	False
Fairuzabadi	False
Fantastic_art	False
Fazlun_Khalid	False
Fazlur_Rahman_Ganj-e-Muradabadi	False
Federalism	False
Feeroozeh_Golmohammadi	False
Felix_Weltsch	False
Feqiyê_Teyran	False
Fernando_Cardenal	False
Ferruccio_Rossi-Landi	False
Florens_Radewyns	False
Francesco_De_Sanctis	False
Francesco_de_Sanctis	False
Francis_Cripps	False
Francis_Edward_Paget	False
Francis_Herbert_Stead	False
Francis_Place	False
Francis_Wayland_Parker	False
Francis_Wolff	False
Francisque_Bouillier	False
Franciszek_Ksawery_Dmochowski	False
Franciszek_Zabłocki	False
Frank_Sibley_(philosopher)	False
Frankfurt_School	False
Franz_Albert_Schultz	False
Franz_Wickhoff	False
François_Connan	False
François_Dagognet	False
François_Picavet	False
Fraticelli	False
Frederic_M._Hudson	False
Frederick_Augustus_Dixey	False
Frederick_G._Lawrence	False
Frederick_Wilhelmsen	False
Frederick_William_Robertson	False
Frederik_Jacobus_Johannes_Buytendijk	False
French_rationalism	False
Friedemann_Schulz_von_Thun	False
Friedrich_Ast	False
Friedrich_August_Wolf	False
Friedrich_Carl_Fulda	False
Friedrich_Huch	False
Friedrich_Karl_Forberg	False
Friedrich_Kittler	False
Friedrich_Paulsen	False
Friedrich_Pollock	False
Friedrich_Ueberweg	False
Friedrich_Waismann	False
Félicité_de_La_Mennais	False
G._B._Vico	False
G._S._Carr	False
Gabriel_Biel	False
Gabriel_François_Venel	False
Gaetano_da_Thiene_(philosopher)	False
Gaetanus	False
Gaius_Marius_Victorinus	False
Galluppi	False
Galvano_Della_Volpe	False
Gareth_Matthews	False
Geert_Groote	False
Gemma_Frisius	False
Generation_of_'27	False
Generation_of_'80	False
Genesis_creation_narrative	False
Geoffrey_Lampe	False
Georg_Bernhard_Bilfinger	False
Georg_Feuerstein	False
Georg_Friedrich_von_Martens	False
George_Albert_Coe	False
George_Anastaplo	False
George_Dod_Armstrong	False
George_Grant	False
George_Hermonymus	False
George_Katsiaficas	False
George_of_Trebizond	False
Georges_Balandier	False
Georges_Dumas	False
Georges_Gurvitch	False
Georges_Gusdorf	False
Georges_Politzer	False
Gerard_of_Cremona	False
Gerd_Sommerhoff	False
Gerd_Stern	False
Gerda_Walther	False
Gerdt_Kutscher	False
German_Idealism	False
German_Romanticism	False
German_mysticism	False
German_philosophy	False
Gestalt_Psychology	False
Gestalt_psychology	False
Gilles_Deleuze_and_Félix_Guattari	False
Gilles_Grelet	False
Gino_Piccio	False
Giorgio_de_Santillana	False
Giovanni_Battista_Agucchi	False
Giovanni_Colonna_(cardinal,_1295–1348)	False
Glenn_Snyder	False
Gnosticism	False
Gonzalo_Vial	False
Good_Templars	False
Gordon_Park_Baker	False
Gotlob_Frege	False
Gottfried_Arnold	False
Gottfried_Ewald	False
Gotthard_Günther	False
Gottlieb_Wilhelm_Leitner	False
Greco-Roman_world	False
Greek_astronomy	False
Green_Anarchy	False
Guido_Beck	False
Guido_De_Ruggiero	False
Guido_de_Ruggiero	False
Guillaume_Durand	False
Guillaume_Groen_van_Prinsterer	False
Guo_Xiang	False
Gustav_Hartenstein	False
Gustav_Mahler	False
Gustav_Ratzenhofer	False
Gustavo_Bontadini	False
Guy_Hershberger	False
Guðbrandur_Vigfússon	False
Gérard_Encausse	False
Gérard_Granel	False
Günter_Wächtershäuser	False
H._B._Sharman	False
H._H._Farmer	False
H._Walter_Schmitz	False
Hadith	False
Hadith_studies#Muhaddith:_scholar_of_Hadith	False
Haly_Abenragel	False
Hamid_al-Din_al-Kirmani	False
Hamzah_Fansuri	False
Hanafi	False
Hanbali	False
Hanbali_school	False
Hans-Georg_Backhaus	False
Hans-Georg_Moeller	False
Hans-Johann_Glock	False
Hans_Blumenberg	False
Hans_Busse	False
Hans_Cornelius	False
Hans_Driescb	False
Hans_Föllmer	False
Hans_Gerth	False
Hans_Halvorson	False
Hans_Robert_Jauss	False
Hans_Sluga	False
Hans_Speier	False
Harald_Bluhm	False
Haridas_Chaudhuri	False
Harold_Temperley	False
Harry_Austryn_Wolfson	False
Harry_Oldmeadow	False
Harry_Stack_Sullivan	False
Harun_ibn_Musa	False
Hasan_al-Attar	False
Hasdai_Crescas	False
Hava_Tirosh-Samuelson	False
Heather_Heying	False
Hecato_of_Rhodes	False
Hegesias_of_Cyrene	False
Heinrich_Ewald	False
Heinrich_Meier_(philosopher)	False
Heinrich_Ritter	False
Heinrich_Schlier	False
Heinrich_Vogel	False
Helen_Cam	False
Hellenistic_Judaism	False
Helmut_Reichelt	False
Helmut_Schelsky	False
Helmut_Straube	False
Helmuth_Plessner	False
Hemin_Mukriyani	False
Hendrikus_Berkhof	False
Henk_Oosterling	False
Henri-Irénée_Marrou	False
Henri_Berr	False
Henri_Cazalis	False
Henri_Ey	False
Henri_Gouhier	False
Henry_Dunning_Macleod	False
Henry_Herbert_Symonds	False
Henry_Kyburg	False
Henry_M._Sheffer	False
Henry_Melvill_Gwatkin	False
Henry_Meulen	False
Henry_More	False
Heo_Manha	False
Herbert_Baldus	False
Herbert_Braun	False
Herbert_Stanley_Jevons	False
Herbert_Storing	False
Heresy_of_the_Free_Spirit	False
Herman_Dooyeweerd	False
Herman_Hoeksema	False
Herman_Tønnessen	False
Hermann_Hoffmann	False
Hermann_Samuel_Reimarus	False
Hermann_Schmitz_(philosopher)	False
Hermarchus	False
Hermes_Trismegistus	False
Hermeticism	False
Hermilio_Valdizan	False
Herminus	False
Hermonymus_of_Sparta	False
Herodotus_(physician)	False
Herophilos	False
Hesychasm	False
Hierocles_of_Alexandria	False
Hilde_Thurnwald	False
Hilmi_Ziya_Ülken	False
Himerius	False
Hippias	False
Hippocrates_of_Chios	False
Hippodamus_of_Miletus	False
Hippolyte_Castille	False
Historical_Vedic_religion	False
Historical_inquiry	False
Honorius_of_Autun	False
Horace_Bushnell	False
Horace_W._B._Joseph	False
Horst_Nachtigall	False
Howard_Kester	False
Hugo_Enomiya-Lassalle	False
Hugo_Rahner	False
Hui_Shi	False
Human_geography	False
Humphrey_Primatt	False
I._Babbitt	False
Ian_Jarvie	False
Ibn_Abi_Ishaq	False
Ibn_Abi_Zar	False
Ibn_Amir_al-Hajj	False
Ibn_Balban	False
Ibn_Humaid	False
Ibn_Masarra	False
Ibn_Muflih	False
Ibn_Nujaym	False
Ibn_Qutlubugha	False
Ibn_Quzman	False
Ibn_Sahl_(mathematician)	False
Ibn_Zafar	False
Ibn_al-Azraq	False
Ibn_al-Hajib	False
Ibn_al-Mubarak	False
Ibn_al-Sam'ani	False
Ibrahim_Ozdemir	False
Ichthyas	False
Ida_Laura_Pfeiffer	False
Idris_Bitlisi	False
Ignacio_Martín-Baró	False
Ignaz_Jastrow	False
Ildefons_Herwegen	False
Imam_Fassi	False
Imre_Hermann	False
Individualist_anarchism	False
Influence_and_reception_of_Friedrich_Nietzsche	False
Influences_on_Karl_Marx	False
Iniciales	False
International_Statistical_Classification_of_Diseases_and_Related_Health_Problems	False
Irad_Kimhi	False
Irving_Babbitt	False
Isagoge	False
Islah	False
Islamic_philosophy	False
Isocrates	False
Ivan_Aksakov	False
Ivan_Grevs	False
J._A._A._Joyce	False
J._D._B._De_Bow	False
J._D._Morell	False
J._R._G._Turner	False
Jack_Mezirow	False
Jacob_Klein_(philosopher)	False
Jacob_Milich	False
Jacob_Talmon	False
Jacobus_Golius	False
Jacques_Claude_Marie_Vincent_de_Gournay	False
Jacques_Daléchamps	False
Jacques_Fontanille	False
Jacques_Lefèvre_d'Étaples	False
Jacques_Ranciere	False
Jakob_Wimpfeling	False
James_A._Beckford	False
James_Arthur_Harris	False
James_Baldwin_Brown	False
James_Bethune-Baker	False
James_Bissett_Pratt	False
James_Cutsinger	False
James_Doull	False
James_Fearon	False
James_Franklin_(philosopher)	False
James_Frederick_Ferrier	False
James_Grier_Miller	False
James_Griesemer	False
James_Jackson_Jarves	False
James_Joll	False
James_Joyce	False
James_Marcia	False
James_Mark_Baldwin	False
James_McClendon	False
James_Moore_(Cornish_author)	False
James_Robertson_(psychoanalyst)	False
James_Ten_Broeke	False
James_W._Carey	False
James_William_McClendon_Jr.	False
James_of_Eltville	False
Jane_Taylor_(writer)	False
Janet_Fulk	False
Janus_Lascaris	False
Jason_Barker	False
Jason_of_Nysa	False
Jay_Cantor	False
Jay_Haley	False
Jay_Rosenberg	False
Jean-Baptiste_André_Godin	False
Jean-Claude_Milner	False
Jean-François_Marmontel	False
Jean-Jacques_Burlamaqui	False
Jean-Louis_Berlandier	False
Jean-Marie_Pardessus	False
Jean-Pierre_Falret	False
Jean_Baptiste_Say	False
Jean_Baudoin_(translator)	False
Jean_Beaufret	False
Jean_Boisard	False
Jean_Borella	False
Jean_Clam	False
Jean_Fernel	False
Jean_Grenier	False
Jean_Hering	False
Jean_Mistler	False
Jean_Philibert_Damiron	False
Jean_Pierre_Étienne_Vaucher	False
Jean_Reynaud	False
Jean_Thiriart	False
Jean_de_Meun	False
Jeffrey_Weeks_(sociologist)	False
Jeremy_Dunham	False
Jerzy_Słupecki	False
Jerzy_Zubrzycki	False
Jessie_Taft	False
Jewish_philosophy	False
Johan_Ludvig_Heiberg_(poet)	False
Johann_Arndt	False
Johann_Arnold_Kanne	False
Johann_August_Ernesti	False
Johann_Blumhardt	False
Johann_Erich_von_Berger	False
Johann_Friedrich_Christ	False
Johann_Georg_Heinrich_Feder	False
Johann_Georg_Sulzer	False
Johann_Gottlieb_Dressler	False
Johann_Heinrich_Samuel_Formey	False
Johann_Hiltalinger	False
Johann_Martin_Chladenius	False
Johann_Peter_Reusch	False
Johann_Schultz	False
Johannes_Brahms	False
Johannes_Lange	False
Johannes_Peter_Müller	False
Johannes_Volkelt	False
Johannes_Weiss	False
John_A._Hall	False
John_Bacon_(philosopher)	False
John_Bennett_(theologian)	False
John_Blacking	False
John_Bolt_(theologian)	False
John_Carew_Eccles	False
John_Coleman_Bennett	False
John_Cottingham	False
John_Daniel_Morell	False
John_David_Ebert	False
John_Dear	False
John_Divola	False
John_Dunn_(political_theorist)	False
John_Dupré	False
John_E._Hare	False
John_Elof_Boodin	False
John_F._X._Knasas	False
John_Fiske_(media_scholar)	False
John_Flavell	False
John_H._Gray_(economist)	False
John_Haddox	False
John_II,_Bishop_of_Jerusalem	False
John_Jewkes_(economist)	False
John_Lane_Bell	False
John_Lewis_Paton	False
John_Lighton_Synge	False
John_Llewelyn	False
John_M._Hobson	False
John_McMurtry_(academic)	False
John_Meyendorff	False
John_Middleton_Murry	False
John_Mitchell_Nuttall	False
John_Murray_Gibbon	False
John_Pordage	False
John_Roemer	False
John_T._Graves	False
John_Thompson_(sociologist)	False
John_Van_Maanen	False
John_William_Miller	False
John_Wisdom	False
John_Zizioulas	False
John_Zube	False
John_of_Jandun	False
Jon_Alfred_Mjoen	False
Jon_Barwise	False
Jonathan_Bennett_(philosopher)	False
Jonathan_Glover	False
Jonathan_Smith_(psychologist)	False
Jonathan_Westphal	False
Jordan_Howard_Sobel_(philosopher)	False
Jordanus_de_Nemore	False
Jorge_Abelardo_Ramos	False
Jorge_de_Lima	False
Josef_Laurenz_Kunz	False
Joseph_Clinton	False
Joseph_Cropsey	False
Joseph_D._Sneed	False
Joseph_Jastrow	False
Joseph_Marie,_baron_de_Gérando	False
Joseph_Schnitzer	False
Joseph_Vendryes	False
Josephus_problem	False
Joshua_Gert	False
Josiah_Strong	False
José_Gaos	False
José_Ingenieros	False
Juan_B._Justo	False
Juan_de_Medina	False
Jules_Barthélemy_Saint-Hilaire	False
Jules_Coleman	False
Jules_de_Gaultier	False
Julia_Driver	False
Julian_C._Boyd	False
Julian_Hartt	False
Julius_Africanus	False
Julius_Bernstein	False
Julius_Ebbinghaus	False
Julius_Guttmann	False
Julius_Hare_(theologian)	False
Julius_Kaftan	False
Julius_W._Pratt	False
Junaid_Al_Habib	False
Jurisprudence	False
Justin_Clemens	False
Jutta_von_Sponheim	False
Józef_Kallenbach	False
Józef_Kossecki	False
Józef_Kremer	False
Jürgen_Gebhardt	False
K._G._McWhirter	False
Kabbalah	False
Kamal_al-Din_ibn_Abi_Sharif	False
Kamāl_al‐Dīn_ibn_Yūnus	False
Karen_Keifer-Boyd	False
Kari_Polanyi_Levitt	False
Karl_Bücher	False
Karl_Daub	False
Karl_Ernst_Jarcke	False
Karl_Fortlage	False
Karl_Georg_Kuhn	False
Karl_Ludwig_Michelet	False
Karl_Reinhardt_(philologist)	False
Karl_Weick	False
